"city","state","msa_fips","fips","year","total","tourism","growth","percent_tourism","percent_growth","fips_st","fips_place","latitude","longitude"
"Muncie","IN","34740",34740,2001,3941,272,676,6.9,17.15,18,51876,40.19745,-85.390635
"Muncie","IN","34740",34740,2002,4050,284,686,7.01,16.94,18,51876,40.19745,-85.390635
"Muncie","IN","34740",34740,2006,4673,338,761,7.23,16.29,18,51876,40.19745,-85.390635
"Muncie","IN","34740",34740,2005,4503,310,764,6.88,16.97,18,51876,40.19745,-85.390635
"Muskegon","MI","34820",34820,2006,9064,2444,3246,26.96,35.81,26,56320,43.22755,-86.255534
"Muskegon","MI","34820",34820,2004,7828,2158,2844,27.57,36.33,26,56320,43.22755,-86.255534
"Muskegon","MI","34820",34820,2001,6383,1797,2253,28.15,35.3,26,56320,43.22755,-86.255534
"Muskegon","MI","34820",34820,2003,7377,1972,2794,26.73,37.87,26,56320,43.22755,-86.255534
"Muskegon","MI","34820",34820,2005,8366,2238,3033,26.75,36.25,26,56320,43.22755,-86.255534
"Muskegon","MI","34820",34820,2002,7040,1852,2719,26.31,38.62,26,56320,43.22755,-86.255534
"Myrtle Beach","SC","34900",34900,2004,5933,728,1266,12.27,21.34,45,49075,33.698789,-78.892156
"Myrtle Beach","SC","34900",34900,2002,5381,630,1182,11.71,21.97,45,49075,33.698789,-78.892156
"Myrtle Beach","SC","34900",34900,2003,5505,670,1216,12.17,22.09,45,49075,33.698789,-78.892156
"Myrtle Beach","SC","34900",34900,2001,4979,620,1122,12.45,22.53,45,49075,33.698789,-78.892156
"Myrtle Beach","SC","34900",34900,2006,6654,808,1450,12.14,21.79,45,49075,33.698789,-78.892156
"Myrtle Beach","SC","34900",34900,2005,6473,770,1416,11.9,21.88,45,49075,33.698789,-78.892156
"Napa","CA","34940",34940,2002,9692,1645,3741,16.97,38.6,6,50258,38.297933,-122.299907
"Napa","CA","34940",34940,2006,14572,2496,5957,17.13,40.88,6,50258,38.297933,-122.299907
"Napa","CA","34940",34940,2003,10756,1840,3981,17.11,37.01,6,50258,38.297933,-122.299907
"Napa","CA","34940",34940,2001,9645,1514,4070,15.7,42.2,6,50258,38.297933,-122.299907
"Napa","CA","34940",34940,2004,12175,2154,4741,17.69,38.94,6,50258,38.297933,-122.299907
"Napa","CA","34940",34940,2005,13853,2350,5509,16.96,39.77,6,50258,38.297933,-122.299907
"Naples","FL","34980",34980,2002,56478,2747,0,4.86,0,12,47625,26.1447,-81.794685
"Naples","FL","34980",34980,2001,53663,2583,0,4.81,0,12,47625,26.1447,-81.794685
"Naples","FL","34980",34980,2006,73658,3664,0,4.97,0,12,47625,26.1447,-81.794685
"Naples","FL","34980",34980,2005,68888,3310,0,4.8,0,12,47625,26.1447,-81.794685
"Naples","FL","34980",34980,2003,59559,2945,0,4.94,0,12,47625,26.1447,-81.794685
"Naples","FL","34980",34980,2004,64287,6263,0,9.74,0,12,47625,26.1447,-81.794685
"Nashville","TN","35300",35300,2003,30764,1686,4911,5.48,15.96,NA,NA,NA,NA
"Nashville","TN","35300",35300,2004,33107,1804,5508,5.45,16.64,NA,NA,NA,NA
"Nashville","TN","35300",35300,2005,34246,1869,5418,5.46,15.82,NA,NA,NA,NA
"Nashville","TN","35300",35300,2006,36070,1974,5692,5.47,15.78,NA,NA,NA,NA
"Nashville","TN","35300",35300,2001,29048,1535,4512,5.28,15.53,NA,NA,NA,NA
"Nashville","TN","35300",35300,2002,30209,1615,4868,5.35,16.11,NA,NA,NA,NA
"New Haven","CT","35380",35380,2003,53703,6879,7946,12.81,14.8,9,52000,41.3101,-72.924068
"New Haven","CT","35380",35380,2001,50492,2183,7343,4.32,14.54,9,52000,41.3101,-72.924068
"New Haven","CT","35380",35380,2002,49303,6716,7580,13.62,15.37,9,52000,41.3101,-72.924068
"New Haven","CT","35380",35380,2004,59655,7224,8483,12.11,14.22,9,52000,41.3101,-72.924068
"New Haven","CT","35380",35380,2005,63695,6790,8111,10.66,12.73,9,52000,41.3101,-72.924068
"New Haven","CT","35380",35380,2006,66450,6062,8714,9.12,13.11,9,52000,41.3101,-72.924068
"New Orleans","LA","35620",35620,2001,898039,52938,0,5.89,0,22,55000,30.065846,-89.931355
"New Orleans","LA","35620",35620,2004,993080,63926,200646,6.44,20.2,22,55000,30.065846,-89.931355
"New Orleans","LA","35620",35620,2002,908053,55875,0,6.15,0,22,55000,30.065846,-89.931355
"New Orleans","LA","35620",35620,2003,940950,59018,31207,6.27,3.32,22,55000,30.065846,-89.931355
"New Orleans","LA","35620",35620,2005,1050142,66302,211995,6.31,20.19,22,55000,30.065846,-89.931355
"New Orleans","LA","35620",35620,2006,1123532,71986,223480,6.41,19.89,22,55000,30.065846,-89.931355
"New York","NY","35660",35660,2001,4380,264,536,6.03,12.24,36,51000,40.6698,-73.943849
"New York","NY","35660",35660,2004,4738,303,579,6.4,12.22,36,51000,40.6698,-73.943849
"New York","NY","35660",35660,2002,4635,284,565,6.13,12.19,36,51000,40.6698,-73.943849
"New York","NY","35660",35660,2003,4636,290,591,6.26,12.75,36,51000,40.6698,-73.943849
"New York","NY","35660",35660,2006,5059,317,697,6.27,13.78,36,51000,40.6698,-73.943849
"New York","NY","35660",35660,2005,4824,314,684,6.51,14.18,36,51000,40.6698,-73.943849
"Niles","MI","35980",35980,2005,11567,962,1372,8.32,11.86,26,57760,41.834472,-86.247981
"Niles","MI","35980",35980,2001,9123,792,892,8.68,9.78,26,57760,41.834472,-86.247981
"Niles","MI","35980",35980,2002,9653,898,795,9.3,8.24,26,57760,41.834472,-86.247981
"Niles","MI","35980",35980,2004,10862,934,1040,8.6,9.57,26,57760,41.834472,-86.247981
"Niles","MI","35980",35980,2006,12568,1000,1386,7.96,11.03,26,57760,41.834472,-86.247981
"Niles","MI","35980",35980,2003,9967,931,1028,9.34,10.31,26,57760,41.834472,-86.247981
"Norwich","CT","36100",36100,2002,4870,354,841,7.27,17.27,9,56200,41.550183,-72.087948
"Norwich","CT","36100",36100,2003,5394,420,1015,7.79,18.82,9,56200,41.550183,-72.087948
"Norwich","CT","36100",36100,2001,4607,336,813,7.29,17.65,9,56200,41.550183,-72.087948
"Norwich","CT","36100",36100,2004,5941,482,1185,8.11,19.95,9,56200,41.550183,-72.087948
"Norwich","CT","36100",36100,2006,7341,548,1588,7.46,21.63,9,56200,41.550183,-72.087948
"Norwich","CT","36100",36100,2005,6700,530,1415,7.91,21.12,9,56200,41.550183,-72.087948
"Ocala","FL","36140",36140,2002,3124,768,1133,24.58,36.27,12,50750,29.18745,-82.130799
"Ocala","FL","36140",36140,2001,2791,694,941,24.87,33.72,12,50750,29.18745,-82.130799
"Ocala","FL","36140",36140,2005,3953,832,1644,21.05,41.59,12,50750,29.18745,-82.130799
"Ocala","FL","36140",36140,2006,3957,862,1574,21.78,39.78,12,50750,29.18745,-82.130799
"Ocala","FL","36140",36140,2004,3738,823,1525,22.02,40.8,12,50750,29.18745,-82.130799
"Ocala","FL","36140",36140,2003,3410,774,1329,22.7,38.97,12,50750,29.18745,-82.130799
"Ocean City","NJ","36220",36220,2003,3291,240,435,7.29,13.22,34,54360,39.2696,-74.603409
"Ocean City","NJ","36220",36220,2004,3501,256,451,7.31,12.88,34,54360,39.2696,-74.603409
"Ocean City","NJ","36220",36220,2006,4776,312,633,6.53,13.25,34,54360,39.2696,-74.603409
"Ocean City","NJ","36220",36220,2002,3070,222,405,7.23,13.19,34,54360,39.2696,-74.603409
"Ocean City","NJ","36220",36220,2005,4056,280,577,6.9,14.23,34,54360,39.2696,-74.603409
"Ocean City","NJ","36220",36220,2001,3052,210,401,6.88,13.14,34,54360,39.2696,-74.603409
"Odessa","TX","36260",36260,2003,12174,694,1942,5.7,15.95,48,53388,31.874433,-102.348341
"Odessa","TX","36260",36260,2002,11531,676,1870,5.86,16.22,48,53388,31.874433,-102.348341
"Odessa","TX","36260",36260,2006,15020,832,2653,5.54,17.66,48,53388,31.874433,-102.348341
"Odessa","TX","36260",36260,2001,10633,644,632,6.06,5.94,48,53388,31.874433,-102.348341
"Odessa","TX","36260",36260,2005,13927,792,884,5.69,6.35,48,53388,31.874433,-102.348341
"Odessa","TX","36260",36260,2004,13082,744,2122,5.69,16.22,48,53388,31.874433,-102.348341
"Ogden","UT","36420",36420,2001,35927,0,6059,0,16.86,49,55980,41.2279,-111.965818
"Ogden","UT","36420",36420,2002,37048,0,6118,0,16.51,49,55980,41.2279,-111.965818
"Ogden","UT","36420",36420,2003,39942,0,6331,0,15.85,49,55980,41.2279,-111.965818
"Ogden","UT","36420",36420,2006,50409,3348,6921,6.64,13.73,49,55980,41.2279,-111.965818
"Ogden","UT","36420",36420,2004,43406,0,6542,0,15.07,49,55980,41.2279,-111.965818
"Ogden","UT","36420",36420,2005,46458,2959,6605,6.37,14.22,49,55980,41.2279,-111.965818
"Oklahoma City","OK","36500",36500,2003,6334,400,1016,6.32,16.04,40,55000,35.46705,-97.513491
"Oklahoma City","OK","36500",36500,2004,6720,426,1085,6.34,16.15,40,55000,35.46705,-97.513491
"Oklahoma City","OK","36500",36500,2002,6049,394,1013,6.51,16.75,40,55000,35.46705,-97.513491
"Oklahoma City","OK","36500",36500,2001,5810,359,1017,6.18,17.5,40,55000,35.46705,-97.513491
"Oklahoma City","OK","36500",36500,2005,7103,461,1123,6.49,15.81,40,55000,35.46705,-97.513491
"Oklahoma City","OK","36500",36500,2006,7623,515,1205,6.76,15.81,40,55000,35.46705,-97.513491
"Olympia","WA","36540",36540,2001,30798,2068,5060,6.71,16.43,53,51300,47.041917,-122.893766
"Olympia","WA","36540",36540,2002,32727,2062,5661,6.3,17.3,53,51300,47.041917,-122.893766
"Olympia","WA","36540",36540,2006,41656,2644,6699,6.35,16.08,53,51300,47.041917,-122.893766
"Olympia","WA","36540",36540,2003,34718,2162,5724,6.23,16.49,53,51300,47.041917,-122.893766
"Olympia","WA","36540",36540,2005,39140,2491,6390,6.36,16.33,53,51300,47.041917,-122.893766
"Olympia","WA","36540",36540,2004,36987,0,5949,0,16.08,53,51300,47.041917,-122.893766
"Omaha","NE","36740",36740,2006,97384,18846,29535,19.35,30.33,31,37000,41.2639,-96.011745
"Omaha","NE","36740",36740,2006,97384,18846,29535,19.35,30.33,31,37000,41.2639,-96.011745
"Omaha","NE","36740",36740,2001,63873,14238,17057,22.29,26.7,31,37000,41.2639,-96.011745
"Omaha","NE","36740",36740,2001,63873,14238,17057,22.29,26.7,31,37000,41.2639,-96.011745
"Omaha","NE","36740",36740,2002,68167,14392,18964,21.11,27.82,31,37000,41.2639,-96.011745
"Omaha","NE","36740",36740,2002,68167,14392,18964,21.11,27.82,31,37000,41.2639,-96.011745
"Omaha","NE","36740",36740,2003,73806,15082,20852,20.43,28.25,31,37000,41.2639,-96.011745
"Omaha","NE","36740",36740,2003,73806,15082,20852,20.43,28.25,31,37000,41.2639,-96.011745
"Omaha","NE","36740",36740,2005,90257,17944,26499,19.88,29.36,31,37000,41.2639,-96.011745
"Omaha","NE","36740",36740,2005,90257,17944,26499,19.88,29.36,31,37000,41.2639,-96.011745
"Omaha","NE","36740",36740,2004,80710,16914,22717,20.96,28.15,31,37000,41.2639,-96.011745
"Omaha","NE","36740",36740,2004,80710,16914,22717,20.96,28.15,31,37000,41.2639,-96.011745
"Orlando","FL","36780",36780,2003,6320,266,623,4.21,9.86,12,53000,28.504748,-81.374248
"Orlando","FL","36780",36780,2004,6452,267,623,4.14,9.66,12,53000,28.504748,-81.374248
"Orlando","FL","36780",36780,2001,5753,246,496,4.28,8.62,12,53000,28.504748,-81.374248
"Orlando","FL","36780",36780,2006,6925,286,678,4.13,9.79,12,53000,28.504748,-81.374248
"Orlando","FL","36780",36780,2005,6718,274,662,4.08,9.85,12,53000,28.504748,-81.374248
"Orlando","FL","36780",36780,2002,6306,252,645,4,10.23,12,53000,28.504748,-81.374248
"Oshkosh","WI","36980",36980,2002,3303,91,263,2.76,7.96,55,60500,44.017767,-88.553991
"Oshkosh","WI","36980",36980,2006,3951,123,284,3.11,7.19,55,60500,44.017767,-88.553991
"Oshkosh","WI","36980",36980,2003,3425,99,275,2.89,8.03,55,60500,44.017767,-88.553991
"Oshkosh","WI","36980",36980,2004,3526,106,266,3.01,7.54,55,60500,44.017767,-88.553991
"Oshkosh","WI","36980",36980,2001,3134,77,395,2.46,12.6,55,60500,44.017767,-88.553991
"Oshkosh","WI","36980",36980,2005,3676,118,275,3.21,7.48,55,60500,44.017767,-88.553991
"Owensboro","KY","37100",37100,2001,24178,1574,3726,6.51,15.41,21,58620,37.75935,-87.119319
"Owensboro","KY","37100",37100,2004,30364,1810,4649,5.96,15.31,21,58620,37.75935,-87.119319
"Owensboro","KY","37100",37100,2005,32608,1952,5223,5.99,16.02,21,58620,37.75935,-87.119319
"Owensboro","KY","37100",37100,2002,25008,1692,3887,6.77,15.54,21,58620,37.75935,-87.119319
"Owensboro","KY","37100",37100,2006,34359,2140,5463,6.23,15.9,21,58620,37.75935,-87.119319
"Owensboro","KY","37100",37100,2003,27277,1669,4047,6.12,14.84,21,58620,37.75935,-87.119319
"Oxnard","CA","37340",37340,2006,16912,1313,2999,7.76,17.73,6,54652,34.197426,-119.213695
"Oxnard","CA","37340",37340,2002,12340,933,1913,7.56,15.5,6,54652,34.197426,-119.213695
"Oxnard","CA","37340",37340,2001,11719,889,1726,7.59,14.73,6,54652,34.197426,-119.213695
"Oxnard","CA","37340",37340,2003,13235,1022,2087,7.72,15.77,6,54652,34.197426,-119.213695
"Oxnard","CA","37340",37340,2004,14648,1128,2508,7.7,17.12,6,54652,34.197426,-119.213695
"Oxnard","CA","37340",37340,2005,16061,1203,2972,7.49,18.5,6,54652,34.197426,-119.213695
"Palm Bay","FL","37380",37380,2002,929,102,379,10.98,40.8,12,54000,27.985661,-80.660192
"Palm Bay","FL","37380",37380,2001,771,91,265,11.8,34.37,12,54000,27.985661,-80.660192
"Palm Bay","FL","37380",37380,2005,1371,134,528,9.77,38.51,12,54000,27.985661,-80.660192
"Palm Bay","FL","37380",37380,2006,1422,158,469,11.11,32.98,12,54000,27.985661,-80.660192
"Palm Bay","FL","37380",37380,2003,1332,112,717,8.41,53.83,12,54000,27.985661,-80.660192
"Palm Bay","FL","37380",37380,2004,1251,132,547,10.55,43.73,12,54000,27.985661,-80.660192
"Palm Coast","FL","37460",37460,2004,5126,641,1046,12.5,20.41,12,54200,29.571147,-81.214104
"Palm Coast","FL","37460",37460,2005,5656,676,1216,11.95,21.5,12,54200,29.571147,-81.214104
"Palm Coast","FL","37460",37460,2001,3803,544,697,14.3,18.33,12,54200,29.571147,-81.214104
"Palm Coast","FL","37460",37460,2003,4641,566,891,12.2,19.2,12,54200,29.571147,-81.214104
"Palm Coast","FL","37460",37460,2002,4215,559,790,13.26,18.74,12,54200,29.571147,-81.214104
"Palm Coast","FL","37460",37460,2006,6104,728,1323,11.93,21.67,12,54200,29.571147,-81.214104
"Panama City","FL","37620",37620,2004,4865,296,277,6.08,5.69,12,54700,30.1738,-85.673839
"Panama City","FL","37620",37620,2001,4284,130,0,3.03,0,12,54700,30.1738,-85.673839
"Panama City","FL","37620",37620,2003,4483,143,0,3.19,0,12,54700,30.1738,-85.673839
"Panama City","FL","37620",37620,2005,4944,306,0,6.19,0,12,54700,30.1738,-85.673839
"Panama City","FL","37620",37620,2002,4459,138,369,3.09,8.28,12,54700,30.1738,-85.673839
"Panama City","FL","37620",37620,2006,5240,318,310,6.07,5.92,12,54700,30.1738,-85.673839
"Parkersburg","WV","37700",37700,2001,3027,83,212,2.74,7,54,62140,39.263967,-81.542969
"Parkersburg","WV","37700",37700,2002,2997,89,225,2.97,7.51,54,62140,39.263967,-81.542969
"Parkersburg","WV","37700",37700,2005,4110,105,337,2.55,8.2,54,62140,39.263967,-81.542969
"Parkersburg","WV","37700",37700,2006,4610,126,414,2.73,8.98,54,62140,39.263967,-81.542969
"Parkersburg","WV","37700",37700,2003,3263,94,380,2.88,11.65,54,62140,39.263967,-81.542969
"Parkersburg","WV","37700",37700,2004,3464,100,300,2.89,8.66,54,62140,39.263967,-81.542969
"Pascagoula","MS","37860",37860,2005,12099,922,2145,7.62,17.73,28,55360,30.366133,-88.547305
"Pascagoula","MS","37860",37860,2001,9359,634,1445,6.77,15.44,28,55360,30.366133,-88.547305
"Pascagoula","MS","37860",37860,2002,9648,680,1483,7.05,15.37,28,55360,30.366133,-88.547305
"Pascagoula","MS","37860",37860,2004,11351,899,1922,7.92,16.93,28,55360,30.366133,-88.547305
"Pascagoula","MS","37860",37860,2006,13040,954,2403,7.32,18.43,28,55360,30.366133,-88.547305
"Pascagoula","MS","37860",37860,2003,10332,742,1594,7.18,15.43,28,55360,30.366133,-88.547305
"Pensacola","FL","37900",37900,2002,11367,387,599,3.4,5.27,12,55925,30.444741,-87.189537
"Pensacola","FL","37900",37900,2003,12055,0,621,0,5.15,12,55925,30.444741,-87.189537
"Pensacola","FL","37900",37900,2005,14347,437,725,3.05,5.05,12,55925,30.444741,-87.189537
"Pensacola","FL","37900",37900,2006,15633,457,743,2.92,4.75,12,55925,30.444741,-87.189537
"Pensacola","FL","37900",37900,2004,13330,419,651,3.14,4.88,12,55925,30.444741,-87.189537
"Pensacola","FL","37900",37900,2001,11226,101,0,0.9,0,12,55925,30.444741,-87.189537
"Peoria","IL","37980",37980,2005,295637,15186,52502,5.14,17.76,17,59000,40.744964,-89.609225
"Peoria","IL","37980",37980,2006,311662,16198,41388,5.2,13.28,17,59000,40.744964,-89.609225
"Peoria","IL","37980",37980,2001,241831,12294,43237,5.08,17.88,17,59000,40.744964,-89.609225
"Peoria","IL","37980",37980,2002,253505,13123,34516,5.18,13.62,17,59000,40.744964,-89.609225
"Peoria","IL","37980",37980,2003,267316,13654,36689,5.11,13.72,17,59000,40.744964,-89.609225
"Peoria","IL","37980",37980,2004,280141,14545,38595,5.19,13.78,17,59000,40.744964,-89.609225
"Philadelphia","PA","38060",38060,2002,130751,10919,28420,8.35,21.74,42,60000,40.006817,-75.134678
"Philadelphia","PA","38060",38060,2003,138293,11322,29278,8.19,21.17,42,60000,40.006817,-75.134678
"Philadelphia","PA","38060",38060,2004,147088,12142,33162,8.25,22.55,42,60000,40.006817,-75.134678
"Philadelphia","PA","38060",38060,2001,125295,10384,26772,8.29,21.37,42,60000,40.006817,-75.134678
"Philadelphia","PA","38060",38060,2005,162044,13212,40145,8.15,24.77,42,60000,40.006817,-75.134678
"Philadelphia","PA","38060",38060,2006,179489,14634,44893,8.15,25.01,42,60000,40.006817,-75.134678
"Phoenix","AZ","38220",38220,2003,2461,48,52,1.95,2.11,4,55000,33.54255,-112.071399
"Phoenix","AZ","38220",38220,2004,2610,50,124,1.92,4.75,4,55000,33.54255,-112.071399
"Phoenix","AZ","38220",38220,2002,2357,46,63,1.95,2.67,4,55000,33.54255,-112.071399
"Phoenix","AZ","38220",38220,2001,2297,44,68,1.92,2.96,4,55000,33.54255,-112.071399
"Phoenix","AZ","38220",38220,2005,2668,51,122,1.91,4.57,4,55000,33.54255,-112.071399
"Phoenix","AZ","38220",38220,2006,2771,52,129,1.88,4.66,4,55000,33.54255,-112.071399
"Pine Bluff","AR","38300",38300,2003,92037,5753,16347,6.25,17.76,5,55310,34.2134,-92.018618
"Pine Bluff","AR","38300",38300,2002,89024,5594,4085,6.28,4.59,5,55310,34.2134,-92.018618
"Pine Bluff","AR","38300",38300,2006,106496,6452,18047,6.06,16.95,5,55310,34.2134,-92.018618
"Pine Bluff","AR","38300",38300,2001,86131,5302,16694,6.16,19.38,5,55310,34.2134,-92.018618
"Pine Bluff","AR","38300",38300,2005,101005,6018,17582,5.96,17.41,5,55310,34.2134,-92.018618
"Pine Bluff","AR","38300",38300,2004,96058,5872,16597,6.11,17.28,5,55310,34.2134,-92.018618
"Pittsburgh","PA","38340",38340,2001,4095,484,931,11.82,22.74,42,61000,40.439207,-79.976702
"Pittsburgh","PA","38340",38340,2004,4967,588,1496,11.84,30.12,42,61000,40.439207,-79.976702
"Pittsburgh","PA","38340",38340,2005,5121,628,1515,12.26,29.58,42,61000,40.439207,-79.976702
"Pittsburgh","PA","38340",38340,2002,4451,524,1105,11.77,24.83,42,61000,40.439207,-79.976702
"Pittsburgh","PA","38340",38340,2003,4696,554,1356,11.8,28.88,42,61000,40.439207,-79.976702
"Pittsburgh","PA","38340",38340,2006,5256,662,1470,12.6,27.97,42,61000,40.439207,-79.976702
"Pittsfield","MA","38540",38540,2004,2210,142,207,6.43,9.37,25,53960,42.4518,-73.260899
"Pittsfield","MA","38540",38540,2002,1877,126,174,6.71,9.27,25,53960,42.4518,-73.260899
"Pittsfield","MA","38540",38540,2003,1956,134,188,6.85,9.61,25,53960,42.4518,-73.260899
"Pittsfield","MA","38540",38540,2001,2061,124,201,6.02,9.75,25,53960,42.4518,-73.260899
"Pittsfield","MA","38540",38540,2006,2301,78,197,3.39,8.56,25,53960,42.4518,-73.260899
"Pittsfield","MA","38540",38540,2005,2313,75,208,3.24,8.99,25,53960,42.4518,-73.260899
"Pocatello","ID","38860",38860,2001,18188,1423,4074,7.82,22.4,16,64090,42.876211,-112.468515
"Pocatello","ID","38860",38860,2002,18779,1565,4291,8.33,22.85,16,64090,42.876211,-112.468515
"Pocatello","ID","38860",38860,2003,19639,1626,4354,8.28,22.17,16,64090,42.876211,-112.468515
"Pocatello","ID","38860",38860,2006,23091,1920,3915,8.31,16.95,16,64090,42.876211,-112.468515
"Pocatello","ID","38860",38860,2004,21371,1758,4770,8.23,22.32,16,64090,42.876211,-112.468515
"Pocatello","ID","38860",38860,2005,22003,1794,4851,8.15,22.05,16,64090,42.876211,-112.468515
"Port St. Lucie","FL","39100",39100,2002,15872,1024,2259,6.45,14.23,12,58725,27.2798,-80.354527
"Port St. Lucie","FL","39100",39100,2001,14844,926,1779,6.24,11.98,12,58725,27.2798,-80.354527
"Port St. Lucie","FL","39100",39100,2006,19593,1264,3023,6.45,15.43,12,58725,27.2798,-80.354527
"Port St. Lucie","FL","39100",39100,2003,16906,1100,2615,6.51,15.47,12,58725,27.2798,-80.354527
"Port St. Lucie","FL","39100",39100,2004,17776,1176,2716,6.62,15.28,12,58725,27.2798,-80.354527
"Port St. Lucie","FL","39100",39100,2005,18900,1214,3019,6.42,15.97,12,58725,27.2798,-80.354527
"Portland","ME","38900",38900,2004,89377,5248,3744,5.87,4.19,23,60545,43.667134,-70.207166
"Portland","ME","38900",38900,2003,81556,4921,3482,6.03,4.27,23,60545,43.667134,-70.207166
"Portland","ME","38900",38900,2005,93816,5543,4339,5.91,4.63,23,60545,43.667134,-70.207166
"Portland","ME","38900",38900,2006,103413,5982,4680,5.78,4.53,23,60545,43.667134,-70.207166
"Portland","ME","38900",38900,2001,77181,4592,0,5.95,0,23,60545,43.667134,-70.207166
"Portland","ME","38900",38900,2002,79407,4794,3732,6.04,4.7,23,60545,43.667134,-70.207166
"Portland","OR","38940",38940,2003,7675,726,1549,9.46,20.18,41,59000,45.53825,-122.656496
